timestamp,epoch,step,total_loss,reg_loss,pred_loss,probe_loss,jepa_lr,probe_lr,itr_time,reward_loss,reward_lr,type,epoch_time_seconds
2026-03-23T00:27:39.391239,0,110.0,6.233035564422607,5.368454933166504,0.8542298674583435,0.0,3.5576923721153834e-05,1.0000000000000001e-11,0.41205763816833496,0.01035077590495348,0.0001,,
2026-03-23T00:28:42.965556,0,120.0,5.986868858337402,5.172268390655518,0.8076636791229248,0.0,3.878205189423075e-05,1.0000000000000001e-11,0.41263890266418457,0.006937119644135237,0.0001,,
2026-03-23T00:29:46.454994,0,130.0,5.765621185302734,5.00700569152832,0.7550977468490601,0.0,4.1987180067307666e-05,1.0000000000000001e-11,0.41046619415283203,0.003517434000968933,0.0001,,
2026-03-23T00:30:49.733349,0,140.0,5.340573310852051,4.619815826416016,0.7137670516967773,0.0,4.519230824038459e-05,1.0000000000000001e-11,0.4117701053619385,0.006990631576627493,0.0001,,
2026-03-23T00:31:53.282281,0,150.0,5.78220272064209,4.967224597930908,0.808130145072937,0.0,4.8397436413461505e-05,1.0000000000000001e-11,0.4111325740814209,0.006847764831036329,0.0001,,
2026-03-23T00:32:56.440356,0,160.0,5.6395182609558105,4.889746189117432,0.7395851016044617,0.0,5.160256458653843e-05,1.0000000000000001e-11,0.4110398292541504,0.010187212377786636,0.0001,,
2026-03-23T00:33:59.707283,0,170.0,5.397592544555664,4.6844682693481445,0.713088870048523,0.0,5.480769275961534e-05,1.0000000000000001e-11,0.41147279739379883,3.549607572495006e-05,0.0001,,
2026-03-23T00:35:02.824860,0,180.0,4.943267345428467,4.4001784324646,0.5430682897567749,0.0,5.8012820932692253e-05,1.0000000000000001e-11,0.41179323196411133,2.0447050701477565e-05,0.0001,,
2026-03-23T00:36:06.110456,0,190.0,4.934209823608398,4.411416053771973,0.522689163684845,0.0,6.121794910576915e-05,1.0000000000000001e-11,0.4115285873413086,0.0001043947777361609,0.0001,,
2026-03-23T00:37:09.835864,0,200.0,4.756839275360107,4.231280326843262,0.5220881700515747,0.0,6.442307727884607e-05,1.0000000000000001e-11,0.4117395877838135,0.0034708783496171236,0.0001,,
2026-03-23T00:38:13.303684,0,210.0,4.660951137542725,4.201282978057861,0.4596140384674072,0.0,6.7628205451923e-05,1.0000000000000001e-11,0.4093191623687744,5.390193473431282e-05,0.0001,,
2026-03-23T00:39:16.856639,0,220.0,4.686176776885986,4.192572116851807,0.49006587266921997,0.0,7.083333362499993e-05,1.0000000000000001e-11,0.4096982479095459,0.00353877991437912,0.0001,,
2026-03-23T00:40:19.971292,0,230.0,4.5578083992004395,3.949998378753662,0.5975106954574585,0.0,7.403846179807688e-05,1.0000000000000001e-11,0.41136622428894043,0.010299077257514,0.0001,,
2026-03-23T00:41:23.338992,0,240.0,4.286639213562012,3.807462215423584,0.4757177233695984,0.0,7.724358997115382e-05,1.0000000000000001e-11,0.41162729263305664,0.0034593241289258003,0.0001,,
2026-03-23T00:42:26.458987,0,250.0,4.111167907714844,3.687904119491577,0.4197746515274048,0.0,8.044871814423071e-05,1.0000000000000001e-11,0.41199684143066406,0.0034889886155724525,0.0001,,
2026-03-23T00:43:29.573098,0,260.0,4.68293571472168,4.256793975830078,0.4227760136127472,0.0,8.365384631730762e-05,1.0000000000000001e-11,0.4100675582885742,0.003365408629179001,0.0001,,
2026-03-23T00:44:32.805409,0,270.0,3.831860065460205,3.4483134746551514,0.3801206946372986,0.0,8.685897449038452e-05,1.0000000000000001e-11,0.4091205596923828,0.0034258351661264896,0.0001,,
2026-03-23T00:45:35.779748,0,280.0,4.284298419952393,3.8225319385528564,0.4583398997783661,0.0,9.006410266346139e-05,1.0000000000000001e-11,0.4100809097290039,0.0034267152659595013,0.0001,,
2026-03-23T00:46:38.978970,0,290.0,3.781665563583374,3.419605016708374,0.35862022638320923,0.0,9.326923083653832e-05,1.0000000000000001e-11,0.4119884967803955,0.0034403344616293907,0.0001,,
2026-03-23T00:47:42.409238,0,300.0,4.249951362609863,3.9144210815429688,0.33539268374443054,0.0,9.647435900961525e-05,1.0000000000000001e-11,0.41181254386901855,0.00013797533756587654,0.0001,,
2026-03-23T00:48:45.890563,0,310.0,4.0560688972473145,3.700535297393799,0.3491857051849365,0.0,9.967948718269217e-05,1.0000000000000001e-11,0.4103820323944092,0.0063482169061899185,0.0001,,
2026-03-23T00:48:52.221893,0,,4.046865940093994,3.6462154388427734,0.3974737524986267,0.0,,,,,,epoch_summary,1978.3466970920563
2026-03-23T00:49:49.984291,1,320.0,4.013183116912842,3.7396554946899414,0.2665877044200897,0.0,9.999771876825718e-05,1.0000000000000001e-11,0.4112279415130615,0.006939722690731287,0.0001,,
2026-03-23T00:50:53.067636,1,330.0,3.954239845275879,3.5225634574890137,0.41850513219833374,0.0,9.998983332583972e-05,1.0000000000000001e-11,0.40843844413757324,0.013171167112886906,0.0001,,
2026-03-23T00:51:56.328055,1,340.0,3.844409227371216,3.5479354858398438,0.2927895784378052,0.0,9.997631649618036e-05,1.0000000000000001e-11,0.4110293388366699,0.003684217808768153,0.0001,,
2026-03-23T00:52:59.464976,1,350.0,4.001838684082031,3.6040120124816895,0.3850193917751312,0.0,9.995716997118363e-05,1.0000000000000001e-11,0.4115293025970459,0.01280753593891859,0.0001,,
2026-03-23T00:54:02.832590,1,360.0,3.5558371543884277,3.262213706970215,0.2874693274497986,0.0,9.99323961474242e-05,1.0000000000000001e-11,0.41172337532043457,0.0061541274189949036,0.0001,,
2026-03-23T00:55:05.954270,1,370.0,3.598163604736328,3.334005117416382,0.2641165852546692,0.0,9.990199812584699e-05,1.0000000000000001e-11,0.4110407829284668,4.1894563764799386e-05,0.0001,,
2026-03-23T00:56:09.248355,1,380.0,3.452164649963379,3.207537889480591,0.24151206016540527,0.0,9.986597971137899e-05,1.0000000000000001e-11,0.4119129180908203,0.003114722203463316,0.0001,,
2026-03-23T00:57:12.580184,1,390.0,3.689174175262451,3.4041054248809814,0.2818681597709656,0.0,9.9824345412453e-05,1.0000000000000001e-11,0.4111461639404297,0.003200498642399907,0.0001,,
2026-03-23T00:58:15.594303,1,400.0,3.6426522731781006,3.4431464672088623,0.19649742543697357,0.0,9.977710044044333e-05,1.0000000000000001e-11,0.4112555980682373,0.00300841243006289,0.0001,,
2026-03-23T00:59:18.822069,1,410.0,3.66566801071167,3.4100136756896973,0.2526947259902954,0.0,9.972425070901336e-05,1.0000000000000001e-11,0.41149115562438965,0.002959763165563345,0.0001,,
2026-03-23T01:00:21.883890,1,420.0,3.857332229614258,3.564866781234741,0.28922349214553833,0.0,9.96658028333755e-05,1.0000000000000001e-11,0.40975499153137207,0.0032420542556792498,0.0001,,
2026-03-23T01:01:25.193237,1,430.0,3.70477557182312,3.5085437297821045,0.19617757201194763,0.0,9.96017641294631e-05,1.0000000000000001e-11,0.41100597381591797,5.430640885606408e-05,0.0001,,
2026-03-23T01:02:28.375988,1,440.0,3.3365683555603027,3.098928213119507,0.2305208444595337,0.0,9.953214261301467e-05,1.0000000000000001e-11,0.4103820323944092,0.007119106128811836,0.0001,,
2026-03-23T01:03:31.673526,1,450.0,3.5136773586273193,3.246026039123535,0.26444634795188904,0.0,9.945694699857058e-05,1.0000000000000001e-11,0.4121730327606201,0.0032050006557255983,0.0001,,
2026-03-23T01:04:35.018490,1,460.0,3.4349417686462402,3.1816182136535645,0.24379417300224304,0.0,9.937618669838233e-05,1.0000000000000001e-11,0.4087224006652832,0.009529448114335537,0.0001,,
2026-03-23T01:05:38.268451,1,470.0,3.251046657562256,3.033130645751953,0.21502138674259186,0.0,9.928987182123424e-05,1.0000000000000001e-11,0.4116218090057373,0.0028945531230419874,0.0001,,
2026-03-23T01:06:41.638210,1,480.0,3.389455556869507,3.1638429164886475,0.2187989205121994,0.0,9.919801317117834e-05,1.0000000000000001e-11,0.4114367961883545,0.006813684478402138,0.0001,,
2026-03-23T01:07:44.920797,1,490.0,3.5455212593078613,3.313133478164673,0.22312656044960022,0.0,9.910062224618182e-05,1.0000000000000001e-11,0.4103703498840332,0.009261217899620533,0.0001,,
2026-03-23T01:08:48.463280,1,500.0,3.543313503265381,3.2017245292663574,0.32985344529151917,0.0,9.899771123668805e-05,1.0000000000000001e-11,0.4109058380126953,0.011735333129763603,0.0001,,
2026-03-23T01:09:51.873031,1,510.0,3.3046329021453857,3.0706851482391357,0.23052094876766205,0.0,9.888929302409049e-05,1.0000000000000001e-11,0.41025257110595703,0.0034267345909029245,0.0001,,
2026-03-23T01:10:54.809362,1,520.0,3.6083908081054688,3.2306292057037354,0.36859801411628723,0.0,9.877538117912039e-05,1.0000000000000001e-11,0.41023707389831543,0.009163633920252323,0.0001,,
2026-03-23T01:11:57.840690,1,530.0,3.422366142272949,3.218252182006836,0.2012271285057068,0.0,9.865598996014826e-05,1.0000000000000001e-11,0.4099893569946289,0.0028866641223430634,0.0001,,
2026-03-23T01:13:00.932154,1,540.0,3.1774678230285645,2.9888134002685547,0.17956767976284027,0.0,9.853113431139905e-05,1.0000000000000001e-11,0.41156840324401855,0.009086823090910912,0.0001,,
2026-03-23T01:14:03.965725,1,550.0,3.255234956741333,3.0094025135040283,0.2362815886735916,0.0,9.840082986108143e-05,1.0000000000000001e-11,0.4117703437805176,0.009550807997584343,0.0001,,
2026-03-23T01:15:06.982839,1,560.0,3.454831123352051,3.2883899211883545,0.16639001667499542,0.0,9.82650929194319e-05,1.0000000000000001e-11,0.41014909744262695,5.121383219375275e-05,0.0001,,
2026-03-23T01:16:10.015714,1,570.0,3.2840399742126465,3.105107307434082,0.17884783446788788,0.0,9.812394047667293e-05,1.0000000000000001e-11,0.4118313789367676,8.492488996125758e-05,0.0001,,
2026-03-23T01:17:13.160945,1,580.0,3.06042742729187,2.943694591522217,0.10984974354505539,0.0,9.797739020088666e-05,1.0000000000000001e-11,0.4089200496673584,0.006883035879582167,0.0001,,
2026-03-23T01:18:16.172299,1,590.0,3.484790086746216,3.2528834342956543,0.22644315659999847,0.0,9.782546043580299e-05,1.0000000000000001e-11,0.4118928909301758,0.005463705398142338,0.0001,,
2026-03-23T01:19:19.437460,1,600.0,3.2497782707214355,3.0711007118225098,0.17567908763885498,0.0,9.766817019850372e-05,1.0000000000000001e-11,0.4114534854888916,0.0029984028078615665,0.0001,,
2026-03-23T01:20:23.004547,1,610.0,3.2657926082611084,3.0674002170562744,0.19552837312221527,0.0,9.750553917704217e-05,1.0000000000000001e-11,0.4115011692047119,0.002864088397473097,0.0001,,
2026-03-23T01:21:26.306791,1,620.0,3.4039759635925293,3.1847167015075684,0.20966088771820068,0.0,9.73375877279787e-05,1.0000000000000001e-11,0.4116659164428711,0.009598245844244957,0.0001,,
2026-03-23T01:21:45.333379,1,,3.3651511669158936,3.1795899868011475,0.18217657506465912,0.0,,,,,,epoch_summary,1972.5115609169006
2026-03-23T01:22:33.551555,2,630.0,3.1741411685943604,2.969163417816162,0.1923767328262329,0.0,9.71643368738328e-05,1.0000000000000001e-11,0.41124939918518066,0.01260112039744854,0.0001,,
2026-03-23T01:23:36.692772,2,640.0,3.4555530548095703,3.148650646209717,0.2973039448261261,0.0,9.698580830045167e-05,1.0000000000000001e-11,0.41134166717529297,0.009598513133823872,0.0001,,
2026-03-23T01:24:39.847646,2,650.0,3.5445497035980225,3.286651849746704,0.251812219619751,0.0,9.680202435429572e-05,1.0000000000000001e-11,0.41168951988220215,0.006085559725761414,0.0001,,
2026-03-23T01:25:43.280902,2,660.0,3.4827418327331543,3.249795913696289,0.22135059535503387,0.0,9.661300803964152e-05,1.0000000000000001e-11,0.4112529754638672,0.011595319025218487,0.0001,,
2026-03-23T01:26:46.313775,2,670.0,3.376354217529297,3.207185745239258,0.1632375419139862,0.0,9.641878301570239e-05,1.0000000000000001e-11,0.41031622886657715,0.005930889863520861,0.0001,,
2026-03-23T01:27:49.654957,2,680.0,3.3939428329467773,3.217942237854004,0.16759631037712097,0.0,9.621937359366693e-05,1.0000000000000001e-11,0.41188788414001465,0.008404206484556198,0.0001,,
2026-03-23T01:28:52.823684,2,690.0,3.0922560691833496,2.9296040534973145,0.16013911366462708,0.0,9.601480473365591e-05,1.0000000000000001e-11,0.41130995750427246,0.0025130317080765963,0.0001,,
2026-03-23T01:29:56.116363,2,700.0,3.2437031269073486,3.0275580883026123,0.2160666137933731,0.0,9.580510204159815e-05,1.0000000000000001e-11,0.40862393379211426,7.852858834667131e-05,0.0001,,
2026-03-23T01:30:59.455587,2,710.0,3.299020528793335,3.0927772521972656,0.20021919906139374,0.0,9.559029176602529e-05,1.0000000000000001e-11,0.41002559661865234,0.0060241143219172955,0.0001,,
2026-03-23T01:32:02.490732,2,720.0,3.4325265884399414,3.166879415512085,0.2514086663722992,0.0,9.537040079478633e-05,1.0000000000000001e-11,0.4115786552429199,0.014238500036299229,0.0001,,
2026-03-23T01:33:05.858890,2,730.0,3.084864377975464,2.857174873352051,0.2276029884815216,0.0,9.51454566516821e-05,1.0000000000000001e-11,0.40964245796203613,8.644574700156227e-05,0.0001,,
2026-03-23T01:34:08.900170,2,740.0,3.044973134994507,2.9006876945495605,0.14418762922286987,0.0,9.491548749301996e-05,1.0000000000000001e-11,0.411696195602417,9.770478209247813e-05,0.0001,,
2026-03-23T01:35:12.117684,2,750.0,3.151946544647217,2.9965929985046387,0.1487767994403839,0.0,9.468052210408967e-05,1.0000000000000001e-11,0.41152381896972656,0.006576742045581341,0.0001,,
2026-03-23T01:36:15.216392,2,760.0,2.975996494293213,2.832667350769043,0.13787810504436493,0.0,9.444058989556013e-05,1.0000000000000001e-11,0.4110085964202881,0.005450856406241655,0.0001,,
2026-03-23T01:37:18.318904,2,770.0,3.105631113052368,2.9057669639587402,0.19448517262935638,0.0,9.419572089979819e-05,1.0000000000000001e-11,0.41107845306396484,0.0053789932280778885,0.0001,,
2026-03-23T01:38:21.358206,2,780.0,3.019134998321533,2.8863589763641357,0.1244761049747467,0.0,9.39459457671094e-05,1.0000000000000001e-11,0.4106581211090088,0.008299840614199638,0.0001,,
2026-03-23T01:39:24.496380,2,790.0,2.9670069217681885,2.782578468322754,0.17269447445869446,0.0,9.369129576190158e-05,1.0000000000000001e-11,0.41060829162597656,0.011733989231288433,0.0001,,
2026-03-23T01:40:27.935342,2,800.0,3.2060275077819824,2.976498603820801,0.22743000090122223,0.0,9.343180275877133e-05,1.0000000000000001e-11,0.41210246086120605,0.002098886761814356,0.0001,,
2026-03-23T01:41:31.289611,2,810.0,3.6179635524749756,3.3057985305786133,0.3097173273563385,0.0,9.316749923851447e-05,1.0000000000000001e-11,0.4088728427886963,0.002447614213451743,0.0001,,
2026-03-23T01:42:34.381525,2,820.0,3.160884141921997,2.930446147918701,0.22521021962165833,0.0,9.289841828406014e-05,1.0000000000000001e-11,0.4110705852508545,0.005227702669799328,0.0001,,
2026-03-23T01:43:37.542828,2,830.0,3.0678577423095703,2.9032530784606934,0.15940766036510468,0.0,9.262459357633014e-05,1.0000000000000001e-11,0.41176939010620117,0.005197032354772091,0.0001,,
2026-03-23T01:44:40.784294,2,840.0,3.2734532356262207,3.033144474029541,0.2337637096643448,0.0,9.234605939002274e-05,1.0000000000000001e-11,0.4116079807281494,0.006544983480125666,0.0001,,
2026-03-23T01:45:44.143201,2,850.0,3.2430429458618164,3.067216396331787,0.1705865114927292,0.0,9.206285058932276e-05,1.0000000000000001e-11,0.41022372245788574,0.005240073427557945,0.0001,,
2026-03-23T01:46:47.536363,2,860.0,3.043506383895874,2.802323579788208,0.23499014973640442,0.0,9.177500262353749e-05,1.0000000000000001e-11,0.4117090702056885,0.006192734930664301,0.0001,,
2026-03-23T01:47:50.734341,2,870.0,3.0218379497528076,2.8634445667266846,0.15234719216823578,0.0,9.14825515226596e-05,1.0000000000000001e-11,0.41025400161743164,0.0060463836416602135,0.0001,,
2026-03-23T01:48:53.916046,2,880.0,3.092867374420166,2.9004428386688232,0.1874297708272934,0.0,9.118553389285705e-05,1.0000000000000001e-11,0.41008567810058594,0.0049949283711612225,0.0001,,
2026-03-23T01:49:57.030956,2,890.0,3.071554183959961,2.858452796936035,0.20502033829689026,0.0,9.08839869118913e-05,1.0000000000000001e-11,0.41083431243896484,0.008081025443971157,0.0001,,
2026-03-23T01:51:00.068921,2,900.0,3.0193631649017334,2.8462166786193848,0.17304284870624542,0.0,9.05779483244637e-05,1.0000000000000001e-11,0.41204190254211426,0.00010371686948928982,0.0001,,
2026-03-23T01:52:03.073455,2,910.0,3.259005546569824,3.0631892681121826,0.19558408856391907,0.0,9.026745643749095e-05,1.0000000000000001e-11,0.4093492031097412,0.00023230463557410985,0.0001,,
2026-03-23T01:53:06.190985,2,920.0,2.921769380569458,2.77887225151062,0.14064238965511322,0.0,8.995255011531015e-05,1.0000000000000001e-11,0.41099977493286133,0.0022547300904989243,0.0001,,
2026-03-23T01:54:09.572589,2,930.0,3.26895809173584,3.1537747383117676,0.11300069093704224,0.0,8.963326877481434e-05,1.0000000000000001e-11,0.4104170799255371,0.0021827302407473326,0.0001,,
2026-03-23T01:54:41.151694,2,,2.9688003063201904,2.792548656463623,0.1704278588294983,0.0,,,,,,epoch_summary,1971.9477229118347
2026-03-23T01:55:16.733093,3,940.0,2.7923026084899902,2.631500720977783,0.15269328653812408,0.0,8.930965238051842e-05,1.0000000000000001e-11,0.41094064712524414,0.008108717389404774,0.0001,,
2026-03-23T01:56:19.584123,3,950.0,2.945072889328003,2.786407709121704,0.15861012041568756,0.0,8.898174143955706e-05,1.0000000000000001e-11,0.40900564193725586,5.5097625590860844e-05,0.0001,,
2026-03-23T01:57:22.579322,3,960.0,3.1075878143310547,2.893160343170166,0.2004261612892151,0.0,8.864957699661414e-05,1.0000000000000001e-11,0.4096250534057617,0.014001356437802315,0.0001,,
2026-03-23T01:58:25.492831,3,970.0,2.921538829803467,2.7730424404144287,0.14107230305671692,0.0,8.831320062878539e-05,1.0000000000000001e-11,0.41048407554626465,0.007424208801239729,0.0001,,
2026-03-23T01:59:28.806090,3,980.0,3.314988374710083,3.1339335441589355,0.17859318852424622,0.0,8.797265444037408e-05,1.0000000000000001e-11,0.41169118881225586,0.0024616108275949955,0.0001,,
2026-03-23T02:00:31.953651,3,990.0,3.0531890392303467,2.86942458152771,0.18029077351093292,0.0,8.762798105762085e-05,1.0000000000000001e-11,0.411898136138916,0.0034737747628241777,0.0001,,
2026-03-23T02:01:34.853459,3,1000.0,3.0268499851226807,2.885399341583252,0.13480515778064728,0.0,8.72792236233681e-05,1.0000000000000001e-11,0.4098803997039795,0.00664554163813591,0.0001,,
2026-03-23T02:02:37.716317,3,1010.0,3.372396945953369,3.189547300338745,0.1798359453678131,0.0,8.692642579165988e-05,1.0000000000000001e-11,0.41147661209106445,0.003013678826391697,0.0001,,
2026-03-23T02:03:40.714916,3,1020.0,3.0187363624572754,2.8589603900909424,0.14966049790382385,0.0,8.656963172227767e-05,1.0000000000000001e-11,0.41176748275756836,0.010115353390574455,0.0001,,
2026-03-23T02:04:43.948453,3,1030.0,2.9617466926574707,2.7183337211608887,0.2319265753030777,0.0,8.620888607521294e-05,1.0000000000000001e-11,0.41133713722229004,0.011486201547086239,0.0001,,
2026-03-23T02:05:47.117515,3,1040.0,3.4196345806121826,3.127735137939453,0.28545984625816345,0.0,8.584423400507686e-05,1.0000000000000001e-11,0.4120163917541504,0.00643961550667882,0.0001,,
2026-03-23T02:06:50.374028,3,1050.0,3.0174508094787598,2.83488392829895,0.17431189119815826,0.0,8.547572115544855e-05,1.0000000000000001e-11,0.41000986099243164,0.008254935033619404,0.0001,,
2026-03-23T02:07:53.387022,3,1060.0,3.0922651290893555,2.8390820026397705,0.25131601095199585,0.0,8.510339365316175e-05,1.0000000000000001e-11,0.4094715118408203,0.0018671225989237428,0.0001,,
2026-03-23T02:08:56.536484,3,1070.0,2.934788227081299,2.7788302898406982,0.150569885969162,0.0,8.472729810253101e-05,1.0000000000000001e-11,0.4098622798919678,0.005387963727116585,0.0001,,
2026-03-23T02:09:59.501326,3,1080.0,3.281262159347534,3.07366943359375,0.20198310911655426,0.0,8.434748157951841e-05,1.0000000000000001e-11,0.4110829830169678,0.0056094396859407425,0.0001,,
2026-03-23T02:11:02.387037,3,1090.0,3.159064769744873,3.0062127113342285,0.1527373045682907,0.0,8.39639916258409e-05,1.0000000000000001e-11,0.4113941192626953,0.00011477649240987375,0.0001,,
2026-03-23T02:12:05.460738,3,1100.0,2.7742390632629395,2.6295719146728516,0.13688111305236816,0.0,8.357687624301951e-05,1.0000000000000001e-11,0.41081809997558594,0.007786037866026163,0.0001,,
2026-03-23T02:13:08.469534,3,1110.0,3.0483086109161377,2.8300905227661133,0.21475647389888763,0.0,8.318618388637114e-05,1.0000000000000001e-11,0.4090595245361328,0.0034615560434758663,0.0001,,
2026-03-23T02:14:11.477894,3,1120.0,2.811180591583252,2.6668198108673096,0.13584063947200775,0.0,8.279196345894317e-05,1.0000000000000001e-11,0.4120044708251953,0.008520225062966347,0.0001,,
2026-03-23T02:15:14.650262,3,1130.0,3.0955021381378174,2.8401174545288086,0.2528250217437744,0.0,8.23942643053924e-05,1.0000000000000001e-11,0.4111340045928955,0.002559612039476633,0.0001,,
2026-03-23T02:16:17.665441,3,1140.0,3.04496431350708,2.8494343757629395,0.18655812740325928,0.0,8.199313620580857e-05,1.0000000000000001e-11,0.4119577407836914,0.008971639908850193,0.0001,,
2026-03-23T02:17:20.875392,3,1150.0,3.0221667289733887,2.772947311401367,0.24575582146644592,0.0,8.15886293694833e-05,1.0000000000000001e-11,0.41152286529541016,0.003463469445705414,0.0001,,
2026-03-23T02:18:24.149562,3,1160.0,3.1052534580230713,2.8663692474365234,0.22801914811134338,0.0,8.118079442862548e-05,1.0000000000000001e-11,0.41043853759765625,0.010865072719752789,0.0001,,
2026-03-23T02:19:27.631179,3,1170.0,2.930126190185547,2.7296342849731445,0.19232037663459778,0.0,8.076968243202351e-05,1.0000000000000001e-11,0.41176462173461914,0.008171661756932735,0.0001,,
2026-03-23T02:20:30.922409,3,1180.0,3.1187400817871094,2.884800910949707,0.2280954271554947,0.0,8.035534483865562e-05,1.0000000000000001e-11,0.40952444076538086,0.0058435858227312565,0.0001,,
2026-03-23T02:21:34.204249,3,1190.0,2.8820669651031494,2.7576892375946045,0.11874163895845413,0.0,7.993783351124869e-05,1.0000000000000001e-11,0.41117382049560547,0.005635950248688459,0.0001,,
2026-03-23T02:22:37.324705,3,1200.0,2.625368118286133,2.5147948265075684,0.1062307059764862,0.0,7.95172007097865e-05,1.0000000000000001e-11,0.4119393825531006,0.004342634696513414,0.0001,,
2026-03-23T02:23:40.324022,3,1210.0,2.8686113357543945,2.6256356239318848,0.23363837599754333,0.0,7.909349908496849e-05,1.0000000000000001e-11,0.41179490089416504,0.009337485767900944,0.0001,,
2026-03-23T02:24:43.331011,3,1220.0,2.89536452293396,2.642812728881836,0.2421693503856659,0.0,7.86667816716194e-05,1.0000000000000001e-11,0.4113321304321289,0.010382499545812607,0.0001,,
2026-03-23T02:25:46.720613,3,1230.0,2.7289490699768066,2.594608783721924,0.1340501606464386,0.0,7.823710188205081e-05,1.0000000000000001e-11,0.41203808784484863,0.0002901035768445581,0.0001,,
2026-03-23T02:26:50.072116,3,1240.0,3.1456167697906494,2.9368622303009033,0.2031230330467224,0.0,7.780451349937565e-05,1.0000000000000001e-11,0.41163206100463867,0.0056314487010240555,0.0001,,
2026-03-23T02:27:34.368964,3,,3.0929481983184814,2.797299861907959,0.2841408848762512,0.0,,,,,,epoch_summary,1969.2891261577606
2026-03-23T02:27:57.239282,4,1250.0,3.0653939247131348,2.8796041011810303,0.180167093873024,0.0,7.736907067077607e-05,1.0000000000000001e-11,0.4114389419555664,0.0056227343156933784,0.0001,,
2026-03-23T02:29:00.792355,4,1260.0,3.045153856277466,2.928028106689453,0.11482840776443481,0.0,7.693082790072578e-05,1.0000000000000001e-11,0.4117903709411621,0.0022974845487624407,0.0001,,
2026-03-23T02:30:04.219255,4,1270.0,3.071553945541382,2.8896567821502686,0.17346975207328796,0.0,7.648984004416787e-05,1.0000000000000001e-11,0.4116072654724121,0.008427323773503304,0.0001,,
2026-03-23T02:31:07.557788,4,1280.0,3.0473783016204834,2.902423858642578,0.1361055076122284,0.0,7.60461622996484e-05,1.0000000000000001e-11,0.4120333194732666,0.008848873898386955,0.0001,,
2026-03-23T02:32:10.666172,4,1290.0,3.1131439208984375,2.9225211143493652,0.18485523760318756,0.0,7.559985020240732e-05,1.0000000000000001e-11,0.41097140312194824,0.005767544265836477,0.0001,,
2026-03-23T02:33:13.896754,4,1300.0,3.1948792934417725,2.9654762744903564,0.22908468544483185,0.0,7.515095961742714e-05,1.0000000000000001e-11,0.4104189872741699,0.00031817672424949706,0.0001,,
2026-03-23T02:34:17.181281,4,1310.0,3.0476491451263428,2.802158832550049,0.24542613327503204,0.0,7.469954673244019e-05,1.0000000000000001e-11,0.4108407497406006,6.424289313144982e-05,0.0001,,
2026-03-23T02:35:20.557326,4,1320.0,2.789233684539795,2.5999958515167236,0.18103697896003723,0.0,7.424566805089572e-05,1.0000000000000001e-11,0.4116861820220947,0.00820097140967846,0.0001,,
2026-03-23T02:36:23.981618,4,1330.0,2.847066879272461,2.7107996940612793,0.1333078145980835,0.0,7.378938038488716e-05,1.0000000000000001e-11,0.4116230010986328,0.0029591445345431566,0.0001,,
